shipment_date,planning_day,is_planning_window,corridor_id,item_id,item_name,unique_item_id,dispatch_location
2026-03-01,Day0,1,C2_NJ_PHL,10040,EpiPen Auto Injector,,Philadelphia-CHOP
2026-03-01,Day0,1,C2_NJ_PHL,10021,Remdesivir 200mg,RMD-2026-10244,Philadelphia-UPenn
2026-03-01,Day0,1,C2_NJ_PHL,10021,Remdesivir 200mg,RMD-2026-10245,Philadelphia-CHOP
2026-03-01,Day0,1,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10246,Philadelphia-CHOP
2026-03-01,Day0,1,C2_NJ_PHL,10070,Albuterol Inhaler 90mcg,ALB-2026-10247,Philadelphia-Jefferson
2026-03-01,Day0,1,C2_NJ_PHL,10040,Epinephrine Auto-Injector,EPI-2026-10248,Philadelphia-CHOP
2026-03-01,Day0,1,C2_NJ_PHL,10060,Morphine Sulfate,MOR-2026-10249,Philadelphia-Jefferson
2026-03-01,Day0,1,C2_NJ_PHL,10021,Remdesivir 100mg,RMD-2026-10250,Philadelphia-UPenn
2026-03-02,Day1,1,C1_I95_NJ_BOS,10035,Generic Pembrolizumab,PBR-2026-00251,Boston-DanaFarber
2026-03-02,Day1,1,C1_I95_NJ_BOS,10023,Insulin Aspart,,Boston-Children
2026-03-02,Day1,1,C1_I95_NJ_BOS,10040,EpiPen Auto Injector,EPI-2026-00253,Boston-Children
2026-03-02,Day1,1,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00254,Boston-DanaFarber
2026-03-02,Day1,1,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00255,Boston-MGH
2026-03-02,Day1,1,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00256,Boston-BWH
2026-03-02,Day1,1,C1_I95_NJ_BOS,22222,Remdesivir 100 mg,RMD-2026-00257,Boston-MGH
2026-03-02,Day1,1,C1_I95_NJ_BOS,10021,Remdesivir 100 mg,RMD-2026-00258,Boston-BWH
2026-03-02,Day1,1,C1_I95_NJ_BOS,10023,Insulin Aspart,INS-2026-00259,Boston-MGH
2026-03-02,Day1,1,C1_I95_NJ_BOS,10021,Remdesivir 100mg,,Boston-BWH
2026-03-02,Day1,1,C1_I95_NJ_BOS,99999,Experimental Oncology Drug,EXP-2026-00261,Boston-DanaFarber
2026-03-02,Day1,1,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10262,Philadelphia-UPenn
2026-03-02,Day1,1,C2_NJ_PHL,10022,Insulin Lispro,INS-2026-10263,Philadelphia-Jefferson
2026-03-02,Day1,1,C2_NJ_PHL,10040,EpiPen Auto Injector,EPI-2026-10264,Philadelphia-CHOP
2026-03-02,Day1,1,C2_NJ_PHL,10071,Generic Levalbuterol Inhaler,LEV-2026-10265,Philadelphia-CHOP
2026-03-02,Day1,1,C2_NJ_PHL,20021,Experimental Oncology Drug,EXP-2026-10266,Philadelphia-Jefferson
2026-03-02,Day1,1,C2_NJ_PHL,10070,Generic Albuterol Inhaler 90mcg,ALB-2026-10267,Philadelphia-CHOP
2026-03-02,Day1,1,C2_NJ_PHL,22222,Insulin Lispro,INS-2026-10268,Philadelphia-Jefferson
2026-03-02,Day1,1,C2_NJ_PHL,10071,Levalbuterol Inhaler,LEV-2026-10269,Philadelphia-UPenn
2026-03-02,Day1,1,C2_NJ_PHL,10050,Heparin Sodium,,Philadelphia-Jefferson
2026-03-02,Day1,1,C2_NJ_PHL,10035,Pembrolizumab (Keytruda),PBR-2026-10271,Philadelphia-UPenn
